Ad Title,Brand,Platform,Date of Release,View Count,Celebrity Featured,Ad Copy / Script,Ad Link,Source
Coop Werbespot 2016,Coop,Instagram,2021-04-13,5030671,Anna Rossinelli,Swisscom – Die Zukunft ist jetzt.,https://burri-schaller.com/,Statista CH
Swisscom Werbespot 2002,Swisscom,Facebook,2021-08-07,1157756,,Ricola – Wer hat’s erfunden?,http://www.leu-steffen.com/,Horizont.ch
Migros Werbespot 2015,Migros,Facebook,2024-09-21,7393643,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.brun-peter.org/,YouTube Leaderboard
Swisscom Werbespot 1978,Swisscom,TikTok,2022-09-14,7431969,Viola Tami,UBS – Vermögen weitsichtig gestalten.,http://www.frick-schurch.com/,Meta Ads Library
Coop Werbespot 2022,Coop,YouTube,2022-07-15,6452986,Michelle Hunziker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://lang.com/,Statista CH
UBS Werbespot 2007,UBS,Facebook,2024-07-09,4656746,Michelle Hunziker,Coop – Für mich und dich.,http://graf-ackermann.com/,YouTube Leaderboard
Swatch Werbespot 2015,Swatch,TikTok,2021-01-20,4790177,,Frisch ab Hof – jetzt bei Migros.,http://bolliger.com/,SRF
SBB Werbespot 2019,SBB,TikTok,2021-02-27,8558370,,UBS – Vermögen weitsichtig gestalten.,https://www.hofer-hartmann.info/,Statista CH
Ricola Werbespot 1973,Ricola,YouTube,2021-02-23,4025476,,Galaxus – Fast alles für fast jeden.,http://www.kalin-zimmermann.com/,Statista CH
Coop Werbespot 1998,Coop,TV,2021-04-14,1201383,Stéphane Lambiel,Ricola – Wer hat’s erfunden?,http://www.eichenberger.com/,Meta Ads Library
UBS Werbespot 1992,UBS,Facebook,2023-05-04,6500068,Anna Rossinelli,Mit Swatch immer im Takt bleiben.,https://bolliger.com/,Statista CH
UBS Werbespot 1982,UBS,Facebook,2021-04-07,7912314,,Coop – Für mich und dich.,https://hauser-knecht.info/,Meta Ads Library
Galaxus Werbespot 2024,Galaxus,YouTube,2023-11-20,4408739,Lara Gut-Behrami,UBS – Vermögen weitsichtig gestalten.,http://www.stutz.com/,Meta Ads Library
Migros Werbespot 1980,Migros,TikTok,2021-03-07,4816467,Viola Tami,Ricola – Wer hat’s erfunden?,https://stettler.org/,Statista CH
Nestlé Werbespot 1995,Nestlé,YouTube,2023-05-08,2571552,Viola Tami,"Nestlé – Qualität, der man vertraut.",http://www.meyer-bucher.biz/,Meta Ads Library
Ricola Werbespot 1999,Ricola,TikTok,2020-09-08,3419088,Lara Gut-Behrami,Swisscom – Die Zukunft ist jetzt.,http://huber.net/,Horizont.ch
UBS Werbespot 2022,UBS,TikTok,2025-03-15,1119227,Viola Tami,"Nestlé – Qualität, der man vertraut.",http://probst.org/,Statista CH
SBB Werbespot 1976,SBB,Facebook,2023-12-24,1456410,Roger Federer,Emmi – So schmeckt die Schweiz.,http://steffen-stettler.biz/,Meta Ads Library
Emmi Werbespot 1980,Emmi,TikTok,2025-01-17,933227,,"Nestlé – Qualität, der man vertraut.",http://www.favre.info/,YouTube Leaderboard
Coop Werbespot 1981,Coop,Facebook,2020-12-07,200431,Roger Federer,Swisscom – Die Zukunft ist jetzt.,https://imhof.com/,Statista CH
UBS Werbespot 2004,UBS,TikTok,2022-03-11,4359442,,Swisscom – Die Zukunft ist jetzt.,https://bieri.info/,SRF
Swisscom Werbespot 2024,Swisscom,YouTube,2025-03-04,502516,Bastian Baker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.maier-huber.com/,Statista CH
Ricola Werbespot 2003,Ricola,YouTube,2020-06-13,4421563,,Mit Swatch immer im Takt bleiben.,http://battig-scharer.net/,Meta Ads Library
Emmi Werbespot 1970,Emmi,TikTok,2021-01-26,6051876,Stress,Frisch ab Hof – jetzt bei Migros.,https://www.steiner.com/,Statista CH
Galaxus Werbespot 1973,Galaxus,Instagram,2022-03-12,2649223,Michelle Hunziker,"Nestlé – Qualität, der man vertraut.",https://winkler.info/,Meta Ads Library
Galaxus Werbespot 2018,Galaxus,YouTube,2023-05-22,3841990,,Ricola – Wer hat’s erfunden?,https://www.wettstein.com/,Meta Ads Library
Migros Werbespot 1970,Migros,Facebook,2023-03-15,781442,Roger Federer,Galaxus – Fast alles für fast jeden.,https://probst.com/,SRF
Nestlé Werbespot 1973,Nestlé,Facebook,2021-09-11,603302,Michelle Hunziker,Ricola – Wer hat’s erfunden?,https://www.wegmann.com/,Statista CH
SBB Werbespot 1987,SBB,Facebook,2021-12-18,6993626,Anna Rossinelli,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.geiger-maurer.com/,SRF
Coop Werbespot 2018,Coop,Instagram,2023-03-04,2013215,,Ricola – Wer hat’s erfunden?,http://siegrist.org/,Meta Ads Library
Swisscom Werbespot 1978,Swisscom,TikTok,2024-02-17,780553,Stéphane Lambiel,Emmi – So schmeckt die Schweiz.,https://www.aebi-ritter.com/,Meta Ads Library
Emmi Werbespot 2007,Emmi,Instagram,2023-12-24,5501198,Bastian Baker,Coop – Für mich und dich.,https://www.schmid.com/,Horizont.ch
Emmi Werbespot 1977,Emmi,Instagram,2023-08-05,3376703,Roger Federer,"Nestlé – Qualität, der man vertraut.",https://schurch-studer.com/,Horizont.ch
Ricola Werbespot 1988,Ricola,Facebook,2023-09-07,7793398,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://zingg-egli.com/,Horizont.ch
Emmi Werbespot 1998,Emmi,TikTok,2024-08-27,4122546,Stéphane Lambiel,Swisscom – Die Zukunft ist jetzt.,https://walter.com/,Meta Ads Library
Nestlé Werbespot 1983,Nestlé,Facebook,2022-01-30,5822025,Roger Federer,Frisch ab Hof – jetzt bei Migros.,https://egger.com/,SRF
Migros Werbespot 2004,Migros,TV,2024-11-29,5169172,,Coop – Für mich und dich.,https://www.schaub-merz.org/,YouTube Leaderboard
Swatch Werbespot 2008,Swatch,TV,2023-11-07,8264874,Stéphane Lambiel,Frisch ab Hof – jetzt bei Migros.,https://probst.com/,YouTube Leaderboard
Ricola Werbespot 1995,Ricola,YouTube,2021-07-14,3893465,Lara Gut-Behrami,Ricola – Wer hat’s erfunden?,http://www.hasler.com/,Statista CH
UBS Werbespot 2016,UBS,YouTube,2022-06-06,1613516,Stress,Ricola – Wer hat’s erfunden?,http://www.wuthrich.net/,YouTube Leaderboard
Nestlé Werbespot 1972,Nestlé,TikTok,2023-05-08,1054933,Lara Gut-Behrami,Emmi – So schmeckt die Schweiz.,https://www.steinmann.com/,YouTube Leaderboard
SBB Werbespot 2020,SBB,Instagram,2025-01-26,5294972,Bastian Baker,Emmi – So schmeckt die Schweiz.,https://www.wuthrich.com/,SRF
UBS Werbespot 2017,UBS,Instagram,2020-09-11,3929346,Stress,Coop – Für mich und dich.,https://wyss-stockli.com/,YouTube Leaderboard
Swisscom Werbespot 2007,Swisscom,YouTube,2020-10-03,2617356,,Coop – Für mich und dich.,http://schweizer.com/,YouTube Leaderboard
Emmi Werbespot 2013,Emmi,Instagram,2023-06-05,6830148,Stress,Coop – Für mich und dich.,http://www.maier-fischer.com/,Horizont.ch
UBS Werbespot 1982,UBS,TV,2021-10-10,5182545,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,http://luscher.net/,SRF
Coop Werbespot 1987,Coop,Facebook,2021-05-28,5113880,Lara Gut-Behrami,Mit Swatch immer im Takt bleiben.,http://imhof.com/,Meta Ads Library
SBB Werbespot 1972,SBB,Facebook,2021-08-09,1540298,Anna Rossinelli,UBS – Vermögen weitsichtig gestalten.,https://www.schwarz.info/,SRF
Nestlé Werbespot 2023,Nestlé,YouTube,2025-03-03,5023715,,"Nestlé – Qualität, der man vertraut.",https://www.hug.com/,YouTube Leaderboard
Migros Werbespot 2005,Migros,TV,2020-11-16,4201831,Viola Tami,Coop – Für mich und dich.,http://roth.com/,Statista CH
Coop Werbespot 1985,Coop,YouTube,2022-02-10,210603,Michelle Hunziker,Frisch ab Hof – jetzt bei Migros.,https://hofer-geiger.org/,YouTube Leaderboard
Swisscom Werbespot 2006,Swisscom,TV,2024-05-03,6255146,Stéphane Lambiel,Coop – Für mich und dich.,http://www.jenni.org/,Horizont.ch
Galaxus Werbespot 2012,Galaxus,YouTube,2022-05-16,375746,Bastian Baker,Coop – Für mich und dich.,http://zehnder-buhler.biz/,YouTube Leaderboard
Emmi Werbespot 1987,Emmi,YouTube,2024-11-22,5572484,Michelle Hunziker,Coop – Für mich und dich.,https://www.wirth.net/,Meta Ads Library
Emmi Werbespot 2000,Emmi,Facebook,2024-06-09,7277158,Roger Federer,Emmi – So schmeckt die Schweiz.,http://frey.com/,Statista CH
Migros Werbespot 1976,Migros,TV,2021-09-21,2909223,Viola Tami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.steiner.com/,YouTube Leaderboard
Swisscom Werbespot 2016,Swisscom,Instagram,2023-11-27,7492830,Bastian Baker,Swisscom – Die Zukunft ist jetzt.,http://www.suter.biz/,Meta Ads Library
Galaxus Werbespot 2013,Galaxus,TikTok,2020-11-29,4133584,,"Nestlé – Qualität, der man vertraut.",http://www.tobler-imhof.com/,Statista CH
Nestlé Werbespot 1975,Nestlé,TV,2020-12-02,1033059,,Coop – Für mich und dich.,http://www.scharer-betschart.org/,SRF
Nestlé Werbespot 1985,Nestlé,TV,2022-07-01,3356346,Michelle Hunziker,Ricola – Wer hat’s erfunden?,https://sidler-kunz.biz/,YouTube Leaderboard
Swatch Werbespot 1991,Swatch,TV,2020-06-10,6034901,Roger Federer,Galaxus – Fast alles für fast jeden.,https://www.aebi.org/,Horizont.ch
Emmi Werbespot 1974,Emmi,TikTok,2025-04-12,8438760,Anna Rossinelli,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.naf-brunner.com/,Statista CH
Ricola Werbespot 2023,Ricola,YouTube,2022-11-11,5359877,Michelle Hunziker,Mit Swatch immer im Takt bleiben.,http://kessler-kuhn.com/,YouTube Leaderboard
Migros Werbespot 2002,Migros,YouTube,2021-08-17,7923550,Bastian Baker,Ricola – Wer hat’s erfunden?,http://www.kohler.net/,SRF
Galaxus Werbespot 1990,Galaxus,Facebook,2021-07-10,1689975,Stéphane Lambiel,UBS – Vermögen weitsichtig gestalten.,https://schar.com/,YouTube Leaderboard
Ricola Werbespot 1978,Ricola,YouTube,2020-08-26,3691115,,Mit Swatch immer im Takt bleiben.,http://schaller.com/,Statista CH
UBS Werbespot 2020,UBS,Facebook,2023-03-23,3978669,Michelle Hunziker,Mit Swatch immer im Takt bleiben.,http://pfister.com/,SRF
UBS Werbespot 1985,UBS,YouTube,2022-06-13,5910247,,Mit Swatch immer im Takt bleiben.,http://www.steiner.com/,Horizont.ch
Swisscom Werbespot 2021,Swisscom,Facebook,2024-12-19,8268194,,Ricola – Wer hat’s erfunden?,https://www.steiner-bernasconi.com/,SRF
Swisscom Werbespot 1976,Swisscom,YouTube,2021-12-23,1524267,Stress,Frisch ab Hof – jetzt bei Migros.,https://christen-steiner.com/,YouTube Leaderboard
Galaxus Werbespot 1976,Galaxus,YouTube,2022-09-21,8842340,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,http://www.meyer-marti.com/,Meta Ads Library
UBS Werbespot 2011,UBS,Facebook,2022-11-24,2199251,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://luscher-felder.com/,YouTube Leaderboard
UBS Werbespot 1991,UBS,YouTube,2022-05-23,2488196,Roger Federer,Mit Swatch immer im Takt bleiben.,http://kalin-egli.com/,YouTube Leaderboard
Coop Werbespot 2002,Coop,Instagram,2024-03-27,1226878,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://meyer-schar.com/,Statista CH
Galaxus Werbespot 1981,Galaxus,Instagram,2020-12-29,5072779,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.frick.com/,YouTube Leaderboard
Swisscom Werbespot 2019,Swisscom,TV,2020-12-09,5333132,Viola Tami,Swisscom – Die Zukunft ist jetzt.,http://www.schmid.org/,Horizont.ch
Galaxus Werbespot 1984,Galaxus,Facebook,2020-08-10,2951912,Anna Rossinelli,Emmi – So schmeckt die Schweiz.,https://wirz.biz/,SRF
Ricola Werbespot 1985,Ricola,Facebook,2022-10-10,40163,Michelle Hunziker,Mit Swatch immer im Takt bleiben.,http://peter.com/,Statista CH
Galaxus Werbespot 2004,Galaxus,Facebook,2020-05-21,5348793,Roger Federer,Mit Swatch immer im Takt bleiben.,http://www.eichenberger.com/,YouTube Leaderboard
Galaxus Werbespot 2008,Galaxus,TV,2025-02-09,2369604,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://bauer-gerber.info/,Meta Ads Library
SBB Werbespot 1985,SBB,Instagram,2020-10-31,2826683,Anna Rossinelli,Coop – Für mich und dich.,https://bauer.com/,SRF
Emmi Werbespot 2005,Emmi,Instagram,2023-05-16,3527918,Roger Federer,UBS – Vermögen weitsichtig gestalten.,https://baumann-bauer.com/,Meta Ads Library
UBS Werbespot 1977,UBS,YouTube,2024-09-24,31494,Bastian Baker,Frisch ab Hof – jetzt bei Migros.,https://schafer.biz/,Statista CH
Emmi Werbespot 2014,Emmi,Facebook,2023-07-09,6956088,Viola Tami,Galaxus – Fast alles für fast jeden.,https://www.haas.net/,Statista CH
UBS Werbespot 1997,UBS,TV,2023-04-20,1711688,,Galaxus – Fast alles für fast jeden.,https://schumacher-aebi.net/,Horizont.ch
SBB Werbespot 1979,SBB,TV,2024-01-15,1246638,Michelle Hunziker,Frisch ab Hof – jetzt bei Migros.,http://www.pfister.com/,SRF
Migros Werbespot 1984,Migros,Instagram,2021-07-29,1766994,Anna Rossinelli,Coop – Für mich und dich.,http://www.schumacher-tobler.com/,SRF
Swisscom Werbespot 2014,Swisscom,Facebook,2022-04-04,1268331,Viola Tami,Ricola – Wer hat’s erfunden?,https://buhler.info/,Meta Ads Library
UBS Werbespot 2002,UBS,TikTok,2022-02-02,8108979,,Frisch ab Hof – jetzt bei Migros.,http://gross.com/,Statista CH
Swisscom Werbespot 2009,Swisscom,TV,2021-09-01,2645764,,Frisch ab Hof – jetzt bei Migros.,http://www.ernst.com/,Meta Ads Library
UBS Werbespot 1982,UBS,Facebook,2024-09-10,6876576,Stéphane Lambiel,Ricola – Wer hat’s erfunden?,https://www.wagner.com/,Horizont.ch
Ricola Werbespot 1984,Ricola,Instagram,2024-02-13,4999554,,UBS – Vermögen weitsichtig gestalten.,https://gerber.org/,Meta Ads Library
Migros Werbespot 1979,Migros,TikTok,2025-04-03,8246745,Viola Tami,Swisscom – Die Zukunft ist jetzt.,http://vogt.com/,Meta Ads Library
UBS Werbespot 2000,UBS,TV,2020-11-18,1480159,Roger Federer,"Nestlé – Qualität, der man vertraut.",http://egger-brunner.com/,Horizont.ch
Emmi Werbespot 1983,Emmi,YouTube,2024-09-29,441773,Stéphane Lambiel,UBS – Vermögen weitsichtig gestalten.,https://www.bosshard.org/,YouTube Leaderboard
Ricola Werbespot 2010,Ricola,TV,2020-08-18,1947918,Lara Gut-Behrami,"Nestlé – Qualität, der man vertraut.",http://www.stauffer-egger.org/,Statista CH
Emmi Werbespot 2006,Emmi,Instagram,2020-04-22,1539023,Stress,Ricola – Wer hat’s erfunden?,https://baumann-stutz.net/,Statista CH
Swisscom Werbespot 1999,Swisscom,TV,2022-04-01,6207531,Anna Rossinelli,Swisscom – Die Zukunft ist jetzt.,https://schneider-zimmermann.org/,Statista CH
Migros Werbespot 1976,Migros,TV,2023-12-01,7812377,Bastian Baker,"Nestlé – Qualität, der man vertraut.",http://winkler-gloor.com/,YouTube Leaderboard
Ricola Werbespot 1989,Ricola,YouTube,2024-12-03,2545551,,Coop – Für mich und dich.,https://aebi.com/,Meta Ads Library
UBS Werbespot 2009,UBS,TV,2024-09-28,3827030,,Ricola – Wer hat’s erfunden?,http://www.staub-fuchs.com/,Meta Ads Library
Nestlé Werbespot 1997,Nestlé,TV,2023-05-19,8994440,,Galaxus – Fast alles für fast jeden.,http://www.stalder-schmidt.com/,Horizont.ch
SBB Werbespot 1987,SBB,Instagram,2024-11-09,1334645,Stress,Emmi – So schmeckt die Schweiz.,https://hermann.com/,Meta Ads Library
Swatch Werbespot 1998,Swatch,TikTok,2024-12-29,2483761,,Coop – Für mich und dich.,https://www.schaub-scharer.info/,Statista CH
Swisscom Werbespot 1987,Swisscom,Facebook,2022-11-27,3243407,Michelle Hunziker,Swisscom – Die Zukunft ist jetzt.,https://eichenberger.com/,Meta Ads Library
Nestlé Werbespot 2000,Nestlé,TV,2021-09-03,3397643,Lara Gut-Behrami,Swisscom – Die Zukunft ist jetzt.,http://www.kung.net/,Horizont.ch
Ricola Werbespot 2011,Ricola,YouTube,2020-09-27,1470078,Anna Rossinelli,Emmi – So schmeckt die Schweiz.,http://aebi.com/,Horizont.ch
Nestlé Werbespot 2002,Nestlé,Instagram,2024-01-01,4643880,,Ricola – Wer hat’s erfunden?,http://www.gerber-kaufmann.com/,Statista CH
Migros Werbespot 2011,Migros,TikTok,2020-08-14,8777135,,Emmi – So schmeckt die Schweiz.,https://staub.org/,Meta Ads Library
Nestlé Werbespot 1973,Nestlé,Facebook,2021-10-15,1691144,Michelle Hunziker,Coop – Für mich und dich.,https://friedli.net/,Horizont.ch
Coop Werbespot 1989,Coop,TikTok,2021-12-15,5779167,Bastian Baker,Emmi – So schmeckt die Schweiz.,http://www.felder.com/,SRF
Nestlé Werbespot 1986,Nestlé,TV,2020-04-19,7946405,,Frisch ab Hof – jetzt bei Migros.,http://www.wolf-kung.com/,YouTube Leaderboard
Ricola Werbespot 2015,Ricola,Facebook,2023-08-29,6749741,Viola Tami,Frisch ab Hof – jetzt bei Migros.,https://www.ammann.com/,Statista CH
UBS Werbespot 1976,UBS,YouTube,2024-12-21,7982838,Stéphane Lambiel,"Nestlé – Qualität, der man vertraut.",https://zurcher-hermann.com/,SRF
Migros Werbespot 2011,Migros,Instagram,2021-12-14,5226863,Anna Rossinelli,"Nestlé – Qualität, der man vertraut.",https://aebi.biz/,Statista CH
Coop Werbespot 2004,Coop,Facebook,2021-03-15,5051225,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,http://buhler-zimmermann.net/,SRF
Ricola Werbespot 1987,Ricola,TikTok,2024-11-15,1507984,Viola Tami,UBS – Vermögen weitsichtig gestalten.,https://scheidegger-mettler.com/,Statista CH
SBB Werbespot 2021,SBB,TV,2023-03-10,8675455,Viola Tami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://bader.com/,Meta Ads Library
Swatch Werbespot 1974,Swatch,YouTube,2023-07-21,5229779,Michelle Hunziker,Ricola – Wer hat’s erfunden?,http://www.lanz-kagi.net/,Statista CH
Swisscom Werbespot 2006,Swisscom,TikTok,2020-05-19,495669,,Swisscom – Die Zukunft ist jetzt.,https://www.bolliger-kung.com/,YouTube Leaderboard
SBB Werbespot 1975,SBB,Facebook,2025-01-05,564840,Roger Federer,Galaxus – Fast alles für fast jeden.,http://kagi-geiger.org/,Meta Ads Library
UBS Werbespot 1988,UBS,Instagram,2021-11-07,6189919,Stéphane Lambiel,Galaxus – Fast alles für fast jeden.,http://friedli.com/,Horizont.ch
Nestlé Werbespot 1988,Nestlé,YouTube,2022-01-21,522765,,UBS – Vermögen weitsichtig gestalten.,http://www.schweizer.com/,SRF
Emmi Werbespot 2023,Emmi,TV,2021-03-16,2989359,,Galaxus – Fast alles für fast jeden.,http://www.steffen.com/,Horizont.ch
Swatch Werbespot 2022,Swatch,Instagram,2024-11-26,2753303,Anna Rossinelli,"Nestlé – Qualität, der man vertraut.",http://schweizer-huber.info/,Meta Ads Library
Ricola Werbespot 2009,Ricola,TV,2022-08-20,843006,Roger Federer,Swisscom – Die Zukunft ist jetzt.,https://www.herzog.org/,Horizont.ch
SBB Werbespot 1978,SBB,Facebook,2020-10-04,3478370,Stéphane Lambiel,"Nestlé – Qualität, der man vertraut.",https://bar.biz/,Statista CH
Swatch Werbespot 2016,Swatch,YouTube,2021-10-14,7964031,Roger Federer,Swisscom – Die Zukunft ist jetzt.,https://www.portmann.com/,YouTube Leaderboard
Galaxus Werbespot 1970,Galaxus,Facebook,2022-02-02,4244408,Roger Federer,Mit Swatch immer im Takt bleiben.,https://www.kalin-schwab.com/,SRF
Ricola Werbespot 1982,Ricola,TV,2024-12-18,5860369,Viola Tami,Galaxus – Fast alles für fast jeden.,https://www.meili-schwab.com/,SRF
SBB Werbespot 1994,SBB,Instagram,2021-11-11,8744854,Stress,Mit Swatch immer im Takt bleiben.,https://leu.com/,Statista CH
Galaxus Werbespot 1994,Galaxus,YouTube,2023-09-15,8591776,Lara Gut-Behrami,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://scherrer.org/,Horizont.ch
Galaxus Werbespot 2016,Galaxus,Instagram,2022-03-30,5017595,,Coop – Für mich und dich.,http://scharer.biz/,Statista CH
Coop Werbespot 1983,Coop,Instagram,2021-07-16,5464894,Anna Rossinelli,"Nestlé – Qualität, der man vertraut.",http://fischer.info/,SRF
Ricola Werbespot 1979,Ricola,Facebook,2024-09-11,8688746,Stéphane Lambiel,UBS – Vermögen weitsichtig gestalten.,https://haas-schaub.org/,Meta Ads Library
Galaxus Werbespot 1973,Galaxus,Instagram,2023-09-08,2357627,Viola Tami,Frisch ab Hof – jetzt bei Migros.,http://www.geiger.info/,Statista CH
Ricola Werbespot 2012,Ricola,TV,2021-02-12,6798043,Bastian Baker,Emmi – So schmeckt die Schweiz.,https://kalin-kalin.net/,Meta Ads Library
Galaxus Werbespot 2007,Galaxus,Facebook,2022-06-28,5767387,,UBS – Vermögen weitsichtig gestalten.,https://www.burri-jost.org/,Horizont.ch
Emmi Werbespot 1983,Emmi,Instagram,2025-03-16,8521330,,"Nestlé – Qualität, der man vertraut.",http://hurlimann-steinmann.net/,YouTube Leaderboard
Swatch Werbespot 2003,Swatch,Instagram,2024-02-06,1647507,Michelle Hunziker,Galaxus – Fast alles für fast jeden.,http://hirt.com/,YouTube Leaderboard
Ricola Werbespot 1981,Ricola,Facebook,2023-03-03,5640978,,Coop – Für mich und dich.,https://bieri.com/,YouTube Leaderboard
UBS Werbespot 1985,UBS,Instagram,2022-12-18,7064359,Stéphane Lambiel,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://hasler.biz/,SRF
Ricola Werbespot 1988,Ricola,Instagram,2024-01-31,7790612,,Coop – Für mich und dich.,https://felber-forster.com/,Statista CH
Migros Werbespot 1978,Migros,TikTok,2022-04-17,1204801,,Galaxus – Fast alles für fast jeden.,https://www.felber.com/,YouTube Leaderboard
Swatch Werbespot 1976,Swatch,TV,2020-11-03,8899215,Lara Gut-Behrami,"Nestlé – Qualität, der man vertraut.",https://www.wirth.net/,Statista CH
Migros Werbespot 2022,Migros,Facebook,2021-01-02,3370419,Michelle Hunziker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://fankhauser.biz/,Statista CH
Galaxus Werbespot 1991,Galaxus,Facebook,2022-04-01,5318033,Stress,Swisscom – Die Zukunft ist jetzt.,http://senn-christen.com/,Meta Ads Library
Emmi Werbespot 2005,Emmi,Facebook,2021-10-01,5268215,Anna Rossinelli,Frisch ab Hof – jetzt bei Migros.,http://www.kaiser.info/,Meta Ads Library
Emmi Werbespot 2006,Emmi,Facebook,2022-08-13,2838735,Bastian Baker,Mit Swatch immer im Takt bleiben.,https://www.ruegg.org/,YouTube Leaderboard
Emmi Werbespot 2001,Emmi,Facebook,2025-02-04,7286470,Lara Gut-Behrami,Emmi – So schmeckt die Schweiz.,https://mettler-ruegg.com/,Statista CH
Nestlé Werbespot 2024,Nestlé,TV,2021-01-22,88335,Stress,Frisch ab Hof – jetzt bei Migros.,https://lanz-hafner.com/,Horizont.ch
SBB Werbespot 1990,SBB,YouTube,2020-05-21,5415839,Anna Rossinelli,Ricola – Wer hat’s erfunden?,http://www.hirt-meili.net/,YouTube Leaderboard
Migros Werbespot 1970,Migros,YouTube,2024-06-25,4184559,,UBS – Vermögen weitsichtig gestalten.,https://winkler.com/,SRF
Ricola Werbespot 2010,Ricola,YouTube,2022-04-07,6444909,Michelle Hunziker,Ricola – Wer hat’s erfunden?,http://lanz.biz/,Horizont.ch
Ricola Werbespot 1996,Ricola,YouTube,2022-06-04,777026,Michelle Hunziker,"Nestlé – Qualität, der man vertraut.",http://gerber-hartmann.com/,SRF
Emmi Werbespot 1998,Emmi,TikTok,2022-05-03,8803234,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://wegmann.com/,Statista CH
Swisscom Werbespot 1998,Swisscom,TV,2021-11-24,6037229,Anna Rossinelli,UBS – Vermögen weitsichtig gestalten.,http://www.hodel.info/,YouTube Leaderboard
Nestlé Werbespot 2012,Nestlé,Facebook,2024-02-24,3773487,Roger Federer,Swisscom – Die Zukunft ist jetzt.,https://hunziker.com/,YouTube Leaderboard
Migros Werbespot 1973,Migros,TikTok,2024-11-06,2845093,,Coop – Für mich und dich.,http://www.hess.com/,SRF
Migros Werbespot 2018,Migros,Instagram,2024-01-11,8981338,Viola Tami,Mit Swatch immer im Takt bleiben.,http://www.eugster.info/,Meta Ads Library
Galaxus Werbespot 1984,Galaxus,YouTube,2023-03-17,341211,Roger Federer,Frisch ab Hof – jetzt bei Migros.,https://keller-mayer.com/,Meta Ads Library
Nestlé Werbespot 1992,Nestlé,TV,2020-12-24,2083581,Stress,Ricola – Wer hat’s erfunden?,http://www.wirz-kohler.com/,SRF
Emmi Werbespot 2006,Emmi,Facebook,2024-04-18,166104,Michelle Hunziker,"Nestlé – Qualität, der man vertraut.",http://www.kessler-ammann.com/,Statista CH
Coop Werbespot 2022,Coop,TikTok,2022-06-01,4539464,,Mit Swatch immer im Takt bleiben.,https://walter.com/,Horizont.ch
Swisscom Werbespot 2001,Swisscom,YouTube,2021-02-04,8592968,Viola Tami,Mit Swatch immer im Takt bleiben.,http://stocker-hotz.com/,Meta Ads Library
Ricola Werbespot 1980,Ricola,YouTube,2020-08-28,8360675,Lara Gut-Behrami,UBS – Vermögen weitsichtig gestalten.,http://sigrist-hoffmann.com/,Horizont.ch
SBB Werbespot 1994,SBB,TikTok,2020-09-27,3393514,Bastian Baker,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,http://www.siegrist.com/,Statista CH
Ricola Werbespot 1971,Ricola,YouTube,2021-09-20,8337450,Michelle Hunziker,UBS – Vermögen weitsichtig gestalten.,https://www.zbinden-gross.com/,Statista CH
UBS Werbespot 1972,UBS,YouTube,2025-03-29,223899,Stéphane Lambiel,Coop – Für mich und dich.,https://www.wirth-blum.com/,Meta Ads Library
Galaxus Werbespot 1980,Galaxus,TV,2024-07-20,2512229,,Coop – Für mich und dich.,http://benz.com/,Horizont.ch
Coop Werbespot 2017,Coop,Instagram,2024-11-10,3888226,Lara Gut-Behrami,Galaxus – Fast alles für fast jeden.,http://www.gloor-hug.net/,SRF
Ricola Werbespot 2023,Ricola,YouTube,2023-04-03,1684515,Stress,Swisscom – Die Zukunft ist jetzt.,https://www.stucki.com/,Meta Ads Library
Ricola Werbespot 2019,Ricola,Instagram,2021-06-11,7157013,Anna Rossinelli,Coop – Für mich und dich.,https://www.sutter-lutz.net/,Meta Ads Library
Migros Werbespot 1990,Migros,Facebook,2024-11-30,2870721,Roger Federer,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.forster.com/,SRF
Emmi Werbespot 2019,Emmi,Instagram,2024-04-13,1569464,,SBB – Sicher unterwegs. Pünktlich. Nachhaltig.,https://www.ritter.info/,SRF
Swisscom Werbespot 1990,Swisscom,TV,2022-07-16,6725084,Lara Gut-Behrami,Galaxus – Fast alles für fast jeden.,https://wirz.net/,SRF
